Day,quarter,Treatment,Cosm,Temperature
12,73,constant,programmed,17
12,74,constant,programmed,17
12,75,constant,programmed,17
12,76,constant,programmed,17
12,77,constant,programmed,17
12,78,constant,programmed,17
12,79,constant,programmed,17
12,80,constant,programmed,17
12,81,constant,programmed,17
12,82,constant,programmed,17
12,83,constant,programmed,17
12,84,constant,programmed,17
12,85,constant,programmed,17
12,86,constant,programmed,17
12,87,constant,programmed,17
12,88,constant,programmed,17
12,89,constant,programmed,17
12,90,constant,programmed,17
12,91,constant,programmed,17
12,92,constant,programmed,17
12,93,constant,programmed,17
12,94,constant,programmed,17
12,95,constant,programmed,17
12,96,constant,programmed,17
13,1,constant,programmed,17
13,2,constant,programmed,17
13,3,constant,programmed,17
13,4,constant,programmed,17
13,5,constant,programmed,17
13,6,constant,programmed,17
13,7,constant,programmed,17
13,8,constant,programmed,17
13,9,constant,programmed,17
13,10,constant,programmed,17
13,11,constant,programmed,17
13,12,constant,programmed,17
13,13,constant,programmed,17
13,14,constant,programmed,17
13,15,constant,programmed,17
13,16,constant,programmed,17
13,17,constant,programmed,17
13,18,constant,programmed,17
13,19,constant,programmed,17
13,20,constant,programmed,17
13,21,constant,programmed,17
13,22,constant,programmed,17
13,23,constant,programmed,17
13,24,constant,programmed,17
13,25,constant,programmed,17
13,26,constant,programmed,17
13,27,constant,programmed,17
13,28,constant,programmed,17
13,29,constant,programmed,17
13,30,constant,programmed,17
13,31,constant,programmed,17
13,32,constant,programmed,17
13,33,constant,programmed,17
13,34,constant,programmed,17
13,35,constant,programmed,17
13,36,constant,programmed,17
13,37,constant,programmed,17
13,38,constant,programmed,17
13,39,constant,programmed,17
13,40,constant,programmed,17
13,41,constant,programmed,17
13,42,constant,programmed,17
13,43,constant,programmed,17
13,44,constant,programmed,17
13,45,constant,programmed,17
13,46,constant,programmed,17
13,47,constant,programmed,17
13,48,constant,programmed,17
13,49,constant,programmed,17
13,50,constant,programmed,17
13,51,constant,programmed,17
13,52,constant,programmed,17
13,53,constant,programmed,17
13,54,constant,programmed,17
13,55,constant,programmed,17
13,56,constant,programmed,17
13,57,constant,programmed,17
13,58,constant,programmed,17
13,59,constant,programmed,17
13,60,constant,programmed,17
13,61,constant,programmed,17
13,62,constant,programmed,17
13,63,constant,programmed,17
13,64,constant,programmed,17
13,65,constant,programmed,17
13,66,constant,programmed,17
13,67,constant,programmed,17
13,68,constant,programmed,17
13,69,constant,programmed,17
13,70,constant,programmed,17
13,71,constant,programmed,17
13,72,constant,programmed,17
13,73,constant,programmed,17
13,74,constant,programmed,17
13,75,constant,programmed,17
13,76,constant,programmed,17
13,77,constant,programmed,17
13,78,constant,programmed,17
13,79,constant,programmed,17
13,80,constant,programmed,17
13,81,constant,programmed,17
13,82,constant,programmed,17
13,83,constant,programmed,17
13,84,constant,programmed,17
13,85,constant,programmed,17
13,86,constant,programmed,17
13,87,constant,programmed,17
13,88,constant,programmed,17
13,89,constant,programmed,17
13,90,constant,programmed,17
13,91,constant,programmed,17
13,92,constant,programmed,17
13,93,constant,programmed,17
13,94,constant,programmed,17
13,95,constant,programmed,17
13,96,constant,programmed,17
14,1,constant,programmed,17
14,2,constant,programmed,17
14,3,constant,programmed,17
14,4,constant,programmed,17
14,5,constant,programmed,17
14,6,constant,programmed,17
14,7,constant,programmed,17
14,8,constant,programmed,17
14,9,constant,programmed,17
14,10,constant,programmed,17
14,11,constant,programmed,17
14,12,constant,programmed,17
14,13,constant,programmed,17
14,14,constant,programmed,17
14,15,constant,programmed,17
14,16,constant,programmed,17
14,17,constant,programmed,17
14,18,constant,programmed,17
14,19,constant,programmed,17
14,20,constant,programmed,17
14,21,constant,programmed,17
14,22,constant,programmed,17
14,23,constant,programmed,17
14,24,constant,programmed,17
14,25,constant,programmed,17
14,26,constant,programmed,17
14,27,constant,programmed,17
14,28,constant,programmed,17
14,29,constant,programmed,17
14,30,constant,programmed,17
14,31,constant,programmed,17
14,32,constant,programmed,17
14,33,constant,programmed,17
14,34,constant,programmed,17
14,35,constant,programmed,17
14,36,constant,programmed,17
14,37,constant,programmed,17
14,38,constant,programmed,17
14,39,constant,programmed,17
14,40,constant,programmed,17
14,41,constant,programmed,17
14,42,constant,programmed,17
14,43,constant,programmed,17
14,44,constant,programmed,17
14,45,constant,programmed,17
14,46,constant,programmed,17
14,47,constant,programmed,17
14,48,constant,programmed,17
14,49,constant,programmed,17
14,50,constant,programmed,17
14,51,constant,programmed,17
14,52,constant,programmed,17
14,53,constant,programmed,17
14,54,constant,programmed,17
14,55,constant,programmed,17
14,56,constant,programmed,17
14,57,constant,programmed,17
14,58,constant,programmed,17
14,59,constant,programmed,17
14,60,constant,programmed,17
14,61,constant,programmed,17
14,62,constant,programmed,17
14,63,constant,programmed,17
14,64,constant,programmed,17
14,65,constant,programmed,17
14,66,constant,programmed,17
14,67,constant,programmed,17
14,68,constant,programmed,17
14,69,constant,programmed,17
14,70,constant,programmed,17
14,71,constant,programmed,17
14,72,constant,programmed,17
14,73,constant,programmed,17
14,74,constant,programmed,17
14,75,constant,programmed,17
14,76,constant,programmed,17
14,77,constant,programmed,17
14,78,constant,programmed,17
14,79,constant,programmed,17
14,80,constant,programmed,17
14,81,constant,programmed,17
14,82,constant,programmed,17
14,83,constant,programmed,17
14,84,constant,programmed,17
14,85,constant,programmed,17
14,86,constant,programmed,17
14,87,constant,programmed,17
14,88,constant,programmed,17
14,89,constant,programmed,17
14,90,constant,programmed,17
14,91,constant,programmed,17
14,92,constant,programmed,17
14,93,constant,programmed,17
14,94,constant,programmed,17
14,95,constant,programmed,17
14,96,constant,programmed,17
15,1,constant,programmed,17
15,2,constant,programmed,17
15,3,constant,programmed,17
15,4,constant,programmed,17
15,5,constant,programmed,17
15,6,constant,programmed,17
15,7,constant,programmed,17
15,8,constant,programmed,17
15,9,constant,programmed,17
15,10,constant,programmed,17
15,11,constant,programmed,17
15,12,constant,programmed,17
15,13,constant,programmed,17
15,14,constant,programmed,17
15,15,constant,programmed,17
15,16,constant,programmed,17
15,17,constant,programmed,17
15,18,constant,programmed,17
15,19,constant,programmed,17
15,20,constant,programmed,17
15,21,constant,programmed,17
15,22,constant,programmed,17
15,23,constant,programmed,17
15,24,constant,programmed,17
15,25,constant,programmed,17
15,26,constant,programmed,17
15,27,constant,programmed,17
15,28,constant,programmed,17
15,29,constant,programmed,17
15,30,constant,programmed,17
15,31,constant,programmed,17
15,32,constant,programmed,17
15,33,constant,programmed,17
15,34,constant,programmed,17
15,35,constant,programmed,17
15,36,constant,programmed,17
15,37,constant,programmed,17
15,38,constant,programmed,17
15,39,constant,programmed,17
15,40,constant,programmed,17
15,41,constant,programmed,17
15,42,constant,programmed,17
15,43,constant,programmed,17
15,44,constant,programmed,17
15,45,constant,programmed,17
15,46,constant,programmed,17
15,47,constant,programmed,17
15,48,constant,programmed,17
15,49,constant,programmed,17
15,50,constant,programmed,17
15,51,constant,programmed,17
15,52,constant,programmed,17
15,53,constant,programmed,17
15,54,constant,programmed,17
15,55,constant,programmed,17
15,56,constant,programmed,17
15,57,constant,programmed,17
15,58,constant,programmed,17
15,59,constant,programmed,17
15,60,constant,programmed,17
15,61,constant,programmed,17
15,62,constant,programmed,17
15,63,constant,programmed,17
15,64,constant,programmed,17
15,65,constant,programmed,17
15,66,constant,programmed,17
15,67,constant,programmed,17
15,68,constant,programmed,17
15,69,constant,programmed,17
15,70,constant,programmed,17
15,71,constant,programmed,17
15,72,constant,programmed,17
15,73,constant,programmed,17
15,74,constant,programmed,17
15,75,constant,programmed,17
15,76,constant,programmed,17
15,77,constant,programmed,17
15,78,constant,programmed,17
15,79,constant,programmed,17
15,80,constant,programmed,17
15,81,constant,programmed,17
15,82,constant,programmed,17
15,83,constant,programmed,17
15,84,constant,programmed,17
15,85,constant,programmed,17
15,86,constant,programmed,17
15,87,constant,programmed,17
15,88,constant,programmed,17
15,89,constant,programmed,17
15,90,constant,programmed,17
15,91,constant,programmed,17
15,92,constant,programmed,17
15,93,constant,programmed,17
15,94,constant,programmed,17
15,95,constant,programmed,17
15,96,constant,programmed,17
16,1,constant,programmed,17
16,2,constant,programmed,17
16,3,constant,programmed,17
16,4,constant,programmed,17
16,5,constant,programmed,17
16,6,constant,programmed,17
16,7,constant,programmed,17
16,8,constant,programmed,17
16,9,constant,programmed,17
16,10,constant,programmed,17
16,11,constant,programmed,17
16,12,constant,programmed,17
16,13,constant,programmed,17
16,14,constant,programmed,17
16,15,constant,programmed,17
16,16,constant,programmed,17
16,17,constant,programmed,17
16,18,constant,programmed,17
16,19,constant,programmed,17
16,20,constant,programmed,17
16,21,constant,programmed,17
16,22,constant,programmed,17
16,23,constant,programmed,17
16,24,constant,programmed,17
16,25,constant,programmed,17
16,26,constant,programmed,17
16,27,constant,programmed,17
16,28,constant,programmed,17
16,29,constant,programmed,17
16,30,constant,programmed,17
16,31,constant,programmed,17
16,32,constant,programmed,17
16,33,constant,programmed,17
16,34,constant,programmed,17
16,35,constant,programmed,17
16,36,constant,programmed,17
16,37,constant,programmed,17
16,38,constant,programmed,17
16,39,constant,programmed,17
16,40,constant,programmed,17
16,41,constant,programmed,17
16,42,constant,programmed,17
16,43,constant,programmed,17
16,44,constant,programmed,17
16,45,constant,programmed,17
1,56,block,programmed,19.833
1,57,block,programmed,19.833
1,58,block,programmed,19.833
1,59,block,programmed,19.833
1,60,block,programmed,19.833
1,61,block,programmed,19.833
1,62,block,programmed,19.833
1,63,block,programmed,19.833
1,64,block,programmed,19.833
1,65,block,programmed,19.833
1,66,block,programmed,19.833
1,67,block,programmed,19.833
1,68,block,programmed,19.833
1,69,block,programmed,19.833
1,70,block,programmed,19.833
1,71,block,programmed,19.833
1,72,block,programmed,19.833
1,73,block,programmed,19.833
1,74,block,programmed,19.833
1,75,block,programmed,19.833
1,76,block,programmed,19.833
1,77,block,programmed,19.833
1,78,block,programmed,19.833
1,79,block,programmed,19.833
1,80,block,programmed,19.833
1,81,block,programmed,19.833
1,82,block,programmed,19.833
1,83,block,programmed,19.833
1,84,block,programmed,19.833
1,85,block,programmed,19.833
1,86,block,programmed,19.833
1,87,block,programmed,19.833
1,88,block,programmed,19.833
1,89,block,programmed,19.833
1,90,block,programmed,19.833
1,91,block,programmed,19.833
1,92,block,programmed,19.833
1,93,block,programmed,17.3125
1,94,block,programmed,14.792
1,95,block,programmed,14.792
1,96,block,programmed,14.792
2,1,block,programmed,14.792
2,2,block,programmed,14.792
2,3,block,programmed,14.792
2,4,block,programmed,14.792
2,5,block,programmed,14.792
2,6,block,programmed,14.792
2,7,block,programmed,14.792
2,8,block,programmed,14.792
2,9,block,programmed,14.792
2,10,block,programmed,14.792
2,11,block,programmed,14.792
2,12,block,programmed,14.792
2,13,block,programmed,14.792
2,14,block,programmed,14.792
2,15,block,programmed,14.792
2,16,block,programmed,14.792
2,17,block,programmed,14.792
2,18,block,programmed,14.792
2,19,block,programmed,14.792
2,20,block,programmed,14.792
2,21,block,programmed,14.792
2,22,block,programmed,14.792
2,23,block,programmed,14.792
2,24,block,programmed,14.792
2,25,block,programmed,14.792
2,26,block,programmed,14.792
2,27,block,programmed,14.792
2,28,block,programmed,14.792
2,29,block,programmed,14.792
2,30,block,programmed,14.792
2,31,block,programmed,14.792
2,32,block,programmed,14.792
2,33,block,programmed,14.792
2,34,block,programmed,14.792
2,35,block,programmed,14.792
2,36,block,programmed,14.792
2,37,block,programmed,14.792
2,38,block,programmed,14.792
2,39,block,programmed,14.792
2,40,block,programmed,14.792
2,41,block,programmed,14.792
2,42,block,programmed,14.792
2,43,block,programmed,14.792
2,44,block,programmed,14.792
2,45,block,programmed,14.792
2,46,block,programmed,14.792
2,47,block,programmed,14.792
2,48,block,programmed,14.792
2,49,block,programmed,14.792
2,50,block,programmed,14.792
2,51,block,programmed,17.3125
2,52,block,programmed,19.833
2,53,block,programmed,19.833
2,54,block,programmed,19.833
2,55,block,programmed,19.833
2,56,block,programmed,19.833
2,57,block,programmed,19.833
2,58,block,programmed,19.833
2,59,block,programmed,19.833
2,60,block,programmed,19.833
